Front Left Wheel Speed [RPM];Front Right Wheel Speed [RPM];Average Speed [RPM];Average Speed (aprox.) [km/h];Time [s];
0.0;0.0;0.0;0.0;41.57619500160217;
0.0;0.0;0.0;0.0;41.58623218536377;
0.0;0.0;0.0;0.0;41.59634709358215;
0.0;0.0;0.0;0.0;41.60645818710327;
0.0;0.0;0.0;0.0;41.616767168045044;
0.0;0.0;0.0;0.0;41.626681089401245;
0.0;0.0;0.0;0.0;41.636794090270996;
0.0;0.0;0.0;0.0;41.64690804481506;
0.0;0.0;0.0;0.0;41.65711712837219;
0.0;0.0;0.0;0.0;41.66719913482666;
0.0;0.0;0.0;0.0;41.677247047424316;
0.0;0.0;0.0;0.0;41.68734622001648;
0.0;0.0;0.0;0.0;41.69745206832886;
0.0;0.0;0.0;0.0;41.70756816864014;
0.0;0.0;0.0;0.0;41.717674016952515;
0.0;0.0;0.0;0.0;41.727783203125;
0.0;0.0;0.0;0.0;41.73790621757507;
0.0;0.0;0.0;0.0;41.748006105422974;
0.0;0.0;0.0;0.0;41.75811505317688;
0.0;0.0;0.0;0.0;41.768227100372314;
0.0;0.0;0.0;0.0;41.778343200683594;
0.0;0.0;0.0;0.0;41.788477182388306;
0.0;0.0;0.0;0.0;41.79856204986572;
0.0;0.0;0.0;0.0;41.80867600440979;
0.0;0.0;0.0;0.0;41.818785190582275;
0.0;0.0;0.0;0.0;41.82890200614929;
0.0;0.0;0.0;0.0;41.839006185531616;
0.0;0.0;0.0;0.0;41.84911322593689;
0.0;0.0;0.0;0.0;41.859233140945435;
0.0;0.0;0.0;0.0;41.86933612823486;
0.0;0.0;0.0;0.0;41.87945103645325;
0.0;0.0;0.0;0.0;41.88956117630005;
0.0;0.0;0.0;0.0;41.89967107772827;
0.0;0.0;0.0;0.0;41.90978407859802;
0.0;0.0;0.0;0.0;41.91989707946777;
0.0;0.0;0.0;0.0;41.93001914024353;
0.0;0.0;0.0;0.0;41.940115213394165;
0.0;0.0;0.0;0.0;41.950223207473755;
0.0;0.0;0.0;0.0;41.96053600311279;
0.0;0.0;0.0;0.0;41.970882177352905;
0.0;0.0;0.0;0.0;41.98085403442383;
0.0;0.0;0.0;0.0;41.99074411392212;
0.0;0.0;0.0;0.0;42.00077509880066;
0.0;0.0;0.0;0.0;42.010900020599365;
0.0;0.0;0.0;0.0;42.02099800109863;
0.0;0.0;0.0;0.0;42.031116008758545;
0.0;0.0;0.0;0.0;42.041221141815186;
0.0;0.0;0.0;0.0;42.051329135894775;
0.0;0.0;0.0;0.0;42.06144404411316;
0.0;0.0;0.0;0.0;42.071552991867065;
0.0;0.0;0.0;0.0;42.081661224365234;
0.0;0.0;0.0;0.0;42.091976165771484;
0.0;0.0;0.0;0.0;42.102092027664185;
0.0;0.0;0.0;0.0;42.11220717430115;
0.0;0.0;0.0;0.0;42.1224730014801;
0.0;0.0;0.0;0.0;42.13242506980896;
0.0;0.0;0.0;0.0;42.142489194869995;
0.0;0.0;0.0;0.0;42.15248107910156;
0.0;0.0;0.0;0.0;42.162676095962524;
0.0;0.0;0.0;0.0;42.17284917831421;
0.0;0.0;0.0;0.0;42.182982206344604;
0.0;0.0;0.0;0.0;42.19298815727234;
0.0;0.0;0.0;0.0;42.203185081481934;
0.0;0.0;0.0;0.0;42.21332812309265;
0.0;0.0;0.0;0.0;42.22351312637329;
0.0;0.0;0.0;0.0;42.23371911048889;
0.0;0.0;0.0;0.0;42.24407911300659;
0.0;0.0;0.0;0.0;42.25354599952698;
0.0;0.0;0.0;0.0;42.26365804672241;
0.0;0.0;0.0;0.0;42.273975133895874;
0.0;0.0;0.0;0.0;42.2840940952301;
0.0;0.0;0.0;0.0;42.2941951751709;
0.0;0.0;0.0;0.0;42.30451416969299;
0.0;0.0;0.0;0.0;42.31462216377258;
0.0;0.0;0.0;0.0;42.32490611076355;
0.0;0.0;0.0;0.0;42.33491611480713;
0.0;0.0;0.0;0.0;42.34495306015015;
0.0;0.0;0.0;0.0;42.355199098587036;
0.0;0.0;0.0;0.0;42.36519813537598;
0.0;0.0;0.0;0.0;42.37546515464783;
0.0;0.0;0.0;0.0;42.385274171829224;
0.0;0.0;0.0;0.0;42.395305156707764;
0.0;0.0;0.0;0.0;42.40534806251526;
0.0;0.0;0.0;0.0;42.41536808013916;
0.0;0.0;0.0;0.0;42.42542910575867;
0.0;0.0;0.0;0.0;42.43554902076721;
0.0;0.0;0.0;0.0;42.44565010070801;
0.0;0.0;0.0;0.0;42.45576810836792;
0.0;0.0;0.0;0.0;42.46587014198303;
0.0;0.0;0.0;0.0;42.47658705711365;
0.0;0.0;0.0;0.0;42.48610210418701;
0.0;0.0;0.0;0.0;42.496209144592285;
0.0;0.0;0.0;0.0;42.50631809234619;
0.0;0.0;0.0;0.0;42.51642608642578;
0.0;0.0;0.0;0.0;42.526540994644165;
0.0;0.0;0.0;0.0;42.53667402267456;
0.0;0.0;0.0;0.0;42.546765089035034;
0.0;0.0;0.0;0.0;42.55687117576599;
0.0;0.0;0.0;0.0;42.566981077194214;
0.0;0.0;0.0;0.0;42.577094078063965;
0.0;0.0;0.0;0.0;42.5872061252594;
0.0;0.0;0.0;0.0;42.59731101989746;
0.0;0.0;0.0;0.0;42.60742402076721;
0.0;0.0;0.0;0.0;42.61774301528931;
0.0;0.0;0.0;0.0;42.62765312194824;
0.0;0.0;0.0;0.0;42.63777017593384;
0.0;0.0;0.0;0.0;42.64786505699158;
0.0;0.0;0.0;0.0;42.65798211097717;
0.0;0.0;0.0;0.0;42.668092012405396;
0.0;0.0;0.0;0.0;42.67819809913635;
0.0;0.0;0.0;0.0;42.68831205368042;
0.0;0.0;0.0;0.0;42.698432207107544;
0.0;0.0;0.0;0.0;42.70853304862976;
0.0;0.0;0.0;0.0;42.71864199638367;
0.0;0.0;0.0;0.0;42.72876214981079;
0.0;0.0;0.0;0.0;42.73886799812317;
0.0;0.0;0.0;0.0;42.74898314476013;
0.0;0.0;0.0;0.0;42.759090185165405;
0.0;0.0;0.0;0.0;42.76920008659363;
0.0;0.0;0.0;0.0;42.779309034347534;
0.0;0.0;0.0;0.0;42.78941822052002;
0.0;0.0;0.0;0.0;42.79953908920288;
0.0;0.0;0.0;0.0;42.80964016914368;
0.0;0.0;0.0;0.0;42.81975507736206;
0.0;0.0;0.0;0.0;42.82986903190613;
0.0;0.0;0.0;0.0;42.83997702598572;
0.0;0.0;0.0;0.0;42.85009002685547;
0.0;0.0;0.0;0.0;42.86019706726074;
0.0;0.0;0.0;0.0;42.87030506134033;
0.0;0.0;0.0;0.0;42.8804190158844;
0.0;0.0;0.0;0.0;42.8905291557312;
0.0;0.0;0.0;0.0;42.90063714981079;
0.0;0.0;0.0;0.0;42.910752058029175;
0.0;0.0;0.0;0.0;42.92086601257324;
0.0;0.0;0.0;0.0;42.93118214607239;
0.0;0.0;0.0;0.0;42.94128918647766;
0.0;0.0;0.0;0.0;42.95140099525452;
0.0;0.0;0.0;0.0;42.96150302886963;
0.0;0.0;0.0;0.0;42.97161912918091;
0.0;0.0;0.0;0.0;42.98170018196106;
0.0;0.0;0.0;0.0;42.99168610572815;
0.0;0.0;0.0;0.0;43.001749992370605;
0.0;0.0;0.0;0.0;43.01185607910156;
0.0;0.0;0.0;0.0;43.02196907997131;
0.0;0.0;0.0;0.0;43.032082080841064;
0.0;0.0;0.0;0.0;43.042190074920654;
0.0;0.0;0.0;0.0;43.05229902267456;
0.0;0.0;0.0;0.0;43.06241416931152;
0.0;0.0;0.0;0.0;43.07252216339111;
0.0;0.0;0.0;0.0;43.082661151885986;
0.0;0.0;0.0;0.0;43.092743158340454;
0.0;0.0;0.0;0.0;43.102856159210205;
0.0;0.0;0.0;0.0;43.11296510696411;
0.0;0.0;0.0;0.0;43.123075008392334;
0.0;0.0;0.0;0.0;43.13318419456482;
0.0;0.0;0.0;0.0;43.14329719543457;
0.0;0.0;0.0;0.0;43.153701066970825;
0.0;0.0;0.0;0.0;43.16361212730408;
0.0;0.0;0.0;0.0;43.173641204833984;
0.0;0.0;0.0;0.0;43.18375301361084;
0.0;0.0;0.0;0.0;43.193852186203;
0.0;0.0;0.0;0.0;43.203957080841064;
0.0;0.0;0.0;0.0;43.214274168014526;
0.0;0.0;0.0;0.0;43.22438907623291;
0.0;0.0;0.0;0.0;43.23472619056702;
0.0;0.0;0.0;0.0;43.24481415748596;
0.0;0.0;0.0;0.0;43.25492811203003;
0.0;0.0;0.0;0.0;43.26518201828003;
0.0;0.0;0.0;0.0;43.27519202232361;
0.0;0.0;0.0;0.0;43.28547120094299;
0.0;0.0;0.0;0.0;43.29548406600952;
0.0;0.0;0.0;0.0;43.305482149124146;
0.0;0.0;0.0;0.0;43.315545082092285;
0.0;0.0;0.0;0.0;43.32554817199707;
0.0;0.0;0.0;0.0;43.33564805984497;
0.0;0.0;0.0;0.0;43.345848083496094;
0.0;0.0;0.0;0.0;43.35570311546326;
0.0;0.0;0.0;0.0;43.36582922935486;
0.0;0.0;0.0;0.0;43.376381158828735;
0.0;0.0;0.0;0.0;43.386043071746826;
0.0;0.0;0.0;0.0;43.39606499671936;
0.0;0.0;0.0;0.0;43.40617918968201;
0.0;0.0;0.0;0.0;43.41628408432007;
0.0;0.0;0.0;0.0;43.42639708518982;
0.0;0.0;0.0;0.0;43.43650722503662;
0.0;0.0;0.0;0.0;43.44672918319702;
0.0;0.0;0.0;0.0;43.45673608779907;
0.0;0.0;0.0;0.0;43.466846227645874;
0.0;0.0;0.0;0.0;43.47700500488281;
0.0;0.0;0.0;0.0;43.487072229385376;
0.0;0.0;0.0;0.0;43.49717712402344;
0.0;0.0;0.0;0.0;43.50728702545166;
0.0;0.0;0.0;0.0;43.517621994018555;
0.0;0.0;0.0;0.0;43.527703046798706;
0.0;0.0;0.0;0.0;43.538050174713135;
0.0;0.0;0.0;0.0;43.54814600944519;
0.0;0.0;0.0;0.0;43.558263063430786;
0.0;0.0;0.0;0.0;43.56837606430054;
0.0;0.0;0.0;0.0;43.5784912109375;
0.0;0.0;0.0;0.0;43.58837103843689;
0.0;0.0;0.0;0.0;43.59847402572632;
0.0;0.0;0.0;0.0;43.608591079711914;
0.0;0.0;0.0;0.0;43.61871004104614;
0.0;0.0;0.0;0.0;43.62862515449524;
0.0;0.0;0.0;0.0;43.638734102249146;
0.0;0.0;0.0;0.0;43.648855209350586;
0.0;0.0;0.0;0.0;43.65896010398865;
0.0;0.0;0.0;0.0;43.66906809806824;
0.0;0.0;0.0;0.0;43.67916822433472;
0.0;0.0;0.0;0.0;43.689287185668945;
0.0;0.0;0.0;0.0;43.69939208030701;
0.0;0.0;0.0;0.0;43.709508180618286;
0.0;0.0;0.0;0.0;43.71962308883667;
0.0;0.0;0.0;0.0;43.72972917556763;
0.0;0.0;0.0;0.0;43.73983120918274;
0.0;0.0;0.0;0.0;43.75012707710266;
0.0;0.0;0.0;0.0;43.76005411148071;
0.0;0.0;0.0;0.0;43.770371198654175;
0.0;0.0;0.0;0.0;43.78048515319824;
0.0;0.0;0.0;0.0;43.79061508178711;
0.0;0.0;0.0;0.0;43.800708055496216;
0.0;0.0;0.0;0.0;43.81081414222717;
0.0;0.0;0.0;0.0;43.820924043655396;
0.0;0.0;0.0;0.0;43.830893993377686;
0.0;0.0;0.0;0.0;43.84094309806824;
0.0;0.0;0.0;0.0;43.851052045822144;
0.0;0.0;0.0;0.0;43.861165046691895;
0.0;0.0;0.0;0.0;43.871273040771484;
0.0;0.0;0.0;0.0;43.88138699531555;
0.0;0.0;0.0;0.0;43.891499042510986;
0.0;0.0;0.0;0.0;43.90160608291626;
0.0;0.0;0.0;0.0;43.91171717643738;
0.0;0.0;0.0;0.0;43.921831130981445;
0.0;0.0;0.0;0.0;43.93194508552551;
0.0;0.0;0.0;0.0;43.94205021858215;
0.0;0.0;0.0;0.0;43.952155113220215;
0.0;0.0;0.0;0.0;43.96227312088013;
0.0;0.0;0.0;0.0;43.9723801612854;
0.0;0.0;0.0;0.0;43.98249816894531;
0.0;0.0;0.0;0.0;43.99260902404785;
0.0;0.0;0.0;0.0;44.002716064453125;
0.0;0.0;0.0;0.0;44.01282715797424;
0.0;0.0;0.0;0.0;44.022940158843994;
0.0;0.0;0.0;0.0;44.03305006027222;
0.0;0.0;0.0;0.0;44.04315805435181;
0.0;0.0;0.0;0.0;44.053274154663086;
0.0;0.0;0.0;0.0;44.0633749961853;
0.0;0.0;0.0;0.0;44.073501110076904;
0.0;0.0;0.0;0.0;44.08360719680786;
0.0;0.0;0.0;0.0;44.093711137771606;
0.0;0.0;0.0;0.0;44.103819131851196;
0.0;0.0;0.0;0.0;44.11393618583679;
0.0;0.0;0.0;0.0;44.12404203414917;
0.0;0.0;0.0;0.0;44.134162187576294;
0.0;0.0;0.0;0.0;44.14426517486572;
0.0;0.0;0.0;0.0;44.15462017059326;
0.0;0.0;0.0;0.0;44.164698123931885;
0.0;0.0;0.0;0.0;44.175005197525024;
0.0;0.0;0.0;0.0;44.18511509895325;
0.0;0.0;0.0;0.0;44.19543218612671;
0.0;0.0;0.0;0.0;44.20543813705444;
0.0;0.0;0.0;0.0;44.21544003486633;
0.0;0.0;0.0;0.0;44.22572612762451;
0.0;0.0;0.0;0.0;44.23573112487793;
0.0;0.0;0.0;0.0;44.24599599838257;
0.0;0.0;0.0;0.0;44.255805015563965;
0.0;0.0;0.0;0.0;44.26580619812012;
0.0;0.0;0.0;0.0;44.27627420425415;
0.0;0.0;0.0;0.0;44.28589105606079;
0.0;0.0;0.0;0.0;44.29592204093933;
0.0;0.0;0.0;0.0;44.306047201156616;
0.0;0.0;0.0;0.0;44.31615614891052;
0.0;0.0;0.0;0.0;44.32625722885132;
0.0;0.0;0.0;0.0;44.336366176605225;
0.0;0.0;0.0;0.0;44.346490144729614;
0.0;0.0;0.0;0.0;44.3565890789032;
0.0;0.0;0.0;0.0;44.36670422554016;
0.0;0.0;0.0;0.0;44.377275228500366;
0.0;0.0;0.0;0.0;44.38693118095398;
0.0;0.0;0.0;0.0;44.397032022476196;
0.0;0.0;0.0;0.0;44.40715408325195;
0.0;0.0;0.0;0.0;44.41725707054138;
0.0;0.0;0.0;0.0;44.427385091781616;
0.0;0.0;0.0;0.0;44.437480211257935;
0.0;0.0;0.0;0.0;44.44758605957031;
0.0;0.0;0.0;0.0;44.457696199417114;
0.0;0.0;0.0;0.0;44.4678111076355;
0.0;0.0;0.0;0.0;44.47793006896973;
0.0;0.0;0.0;0.0;44.48803400993347;
0.0;0.0;0.0;0.0;44.49814009666443;
0.0;0.0;0.0;0.0;44.50824999809265;
0.0;0.0;0.0;0.0;44.51837921142578;
0.0;0.0;0.0;0.0;44.52847909927368;
0.0;0.0;0.0;0.0;44.53863310813904;
0.0;0.0;0.0;0.0;44.54870104789734;
0.0;0.0;0.0;0.0;44.558815002441406;
0.0;0.0;0.0;0.0;44.56892013549805;
0.0;0.0;0.0;0.0;44.57903218269348;
0.0;0.0;0.0;0.0;44.58914017677307;
0.0;0.0;0.0;0.0;44.59925603866577;
0.0;0.0;0.0;0.0;44.60957717895508;
0.0;0.0;0.0;0.0;44.61992406845093;
0.0;0.0;0.0;0.0;44.62978410720825;
0.0;0.0;0.0;0.0;44.639897108078;
0.0;0.0;0.0;0.0;44.65001106262207;
0.0;0.0;0.0;0.0;44.66010308265686;
0.0;0.0;0.0;0.0;44.67024207115173;
0.0;0.0;0.0;0.0;44.68013310432434;
0.0;0.0;0.0;0.0;44.69024705886841;
0.0;0.0;0.0;0.0;44.70055818557739;
0.0;0.0;0.0;0.0;44.71090316772461;
0.0;0.0;0.0;0.0;44.72083806991577;
0.0;0.0;0.0;0.0;44.73072910308838;
0.0;0.0;0.0;0.0;44.740814208984375;
0.0;0.0;0.0;0.0;44.750970125198364;
0.0;0.0;0.0;0.0;44.76102113723755;
0.0;0.0;0.0;0.0;44.77114415168762;
0.0;0.0;0.0;0.0;44.781246185302734;
0.0;0.0;0.0;0.0;44.79136109352112;
0.0;0.0;0.0;0.0;44.80153203010559;
0.0;0.0;0.0;0.0;44.81171107292175;
0.0;0.0;0.0;0.0;44.82190012931824;
0.0;0.0;0.0;0.0;44.83205008506775;
0.0;0.0;0.0;0.0;44.84223699569702;
0.0;0.0;0.0;0.0;44.85243320465088;
0.0;0.0;0.0;0.0;44.8625590801239;
0.0;0.0;0.0;0.0;44.872678995132446;
0.0;0.0;0.0;0.0;44.882795095443726;
0.0;0.0;0.0;0.0;44.89266109466553;
0.0;0.0;0.0;0.0;44.90277600288391;
0.0;0.0;0.0;0.0;44.912888050079346;
0.0;0.0;0.0;0.0;44.92299222946167;
0.0;0.0;0.0;0.0;44.93291521072388;
0.0;0.0;0.0;0.0;44.9430251121521;
0.0;0.0;0.0;0.0;44.95313215255737;
0.0;0.0;0.0;0.0;44.96324014663696;
0.0;0.0;0.0;0.0;44.97336220741272;
0.0;0.0;0.0;0.0;44.983461141586304;
0.0;0.0;0.0;0.0;44.99358105659485;
0.0;0.0;0.0;0.0;45.00369119644165;
0.0;0.0;0.0;0.0;45.013795137405396;
0.0;0.0;0.0;0.0;45.02390003204346;
0.0;0.0;0.0;0.0;45.03401803970337;
0.0;0.0;0.0;0.0;45.04413199424744;
0.0;0.0;0.0;0.0;45.05423712730408;
0.0;0.0;0.0;0.0;45.06435418128967;
0.0;0.0;0.0;0.0;45.074456214904785;
0.0;0.0;0.0;0.0;45.084776163101196;
0.0;0.0;0.0;0.0;45.09489417076111;
0.0;0.0;0.0;0.0;45.10499715805054;
0.0;0.0;0.0;0.0;45.11531400680542;
0.0;0.0;0.0;0.0;45.125423192977905;
0.0;0.0;0.0;0.0;45.13571000099182;
0.0;0.0;0.0;0.0;45.14571714401245;
0.0;0.0;0.0;0.0;45.156007051467896;
0.0;0.0;0.0;0.0;45.16601610183716;
0.0;0.0;0.0;0.0;45.175984144210815;
0.0;0.0;0.0;0.0;45.18608212471008;
0.0;0.0;0.0;0.0;45.19606900215149;
0.0;0.0;0.0;0.0;45.206138134002686;
0.0;0.0;0.0;0.0;45.21613121032715;
0.0;0.0;0.0;0.0;45.22614908218384;
0.0;0.0;0.0;0.0;45.236231088638306;
0.0;0.0;0.0;0.0;45.246342182159424;
0.0;0.0;0.0;0.0;45.25645613670349;
0.0;0.0;0.0;0.0;45.26656222343445;
0.0;0.0;0.0;0.0;45.27710318565369;
0.0;0.0;0.0;0.0;45.286787033081055;
0.0;0.0;0.0;0.0;45.296911001205444;
0.0;0.0;0.0;0.0;45.30701208114624;
0.0;0.0;0.0;0.0;45.31712222099304;
0.0;0.0;0.0;0.0;45.32723808288574;
0.0;0.0;0.0;0.0;45.33733606338501;
0.0;0.0;0.0;0.0;45.34745907783508;
0.0;0.0;0.0;0.0;45.357625007629395;
0.0;0.0;0.0;0.0;45.367674112319946;
0.0;0.0;0.0;0.0;45.37777900695801;
0.0;0.0;0.0;0.0;45.387893199920654;
0.0;0.0;0.0;0.0;45.39800310134888;
0.0;0.0;0.0;0.0;45.40811800956726;
0.0;0.0;0.0;0.0;45.41824817657471;
0.0;0.0;0.0;0.0;45.42834401130676;
0.0;0.0;0.0;0.0;45.438441038131714;
0.0;0.0;0.0;0.0;45.448774099349976;
0.0;0.0;0.0;0.0;45.45887303352356;
0.0;0.0;0.0;0.0;45.468985080718994;
0.0;0.0;0.0;0.0;45.47909712791443;
0.0;0.0;0.0;0.0;45.48920202255249;
0.0;0.0;0.0;0.0;45.49930500984192;
0.0;0.0;0.0;0.0;45.509292125701904;
0.0;0.0;0.0;0.0;45.51942014694214;
0.0;0.0;0.0;0.0;45.529441118240356;
0.0;0.0;0.0;0.0;45.53957009315491;
0.0;0.0;0.0;0.0;45.54986500740051;
0.0;0.0;0.0;0.0;45.5597710609436;
0.0;0.0;0.0;0.0;45.5698881149292;
0.0;0.0;0.0;0.0;45.58000111579895;
0.0;0.0;0.0;0.0;45.59012508392334;
0.0;0.0;0.0;0.0;45.600221157073975;
0.0;0.0;0.0;0.0;45.61033821105957;
0.0;0.0;0.0;0.0;45.620441198349;
0.0;0.0;0.0;0.0;45.630553007125854;
0.0;0.0;0.0;0.0;45.640663146972656;
0.0;0.0;0.0;0.0;45.650888204574585;
0.0;0.0;0.0;0.0;45.660884141922;
0.0;0.0;0.0;0.0;45.670994997024536;
0.0;0.0;0.0;0.0;45.68110704421997;
0.0;0.0;0.0;0.0;45.69122314453125;
0.0;0.0;0.0;0.0;45.70133113861084;
0.0;0.0;0.0;0.0;45.71144413948059;
0.0;0.0;0.0;0.0;45.72155404090881;
0.0;0.0;0.0;0.0;45.731656074523926;
0.0;0.0;0.0;0.0;45.74176812171936;
0.0;0.0;0.0;0.0;45.75188207626343;
0.0;0.0;0.0;0.0;45.76199221611023;
0.0;0.0;0.0;0.0;45.77210712432861;
0.0;0.0;0.0;0.0;45.782222032547;
0.0;0.0;0.0;0.0;45.792325019836426;
0.0;0.0;0.0;0.0;45.8024320602417;
0.0;0.0;0.0;0.0;45.812549114227295;
0.0;0.0;0.0;0.0;45.82265520095825;
0.0;0.0;0.0;0.0;45.83277416229248;
0.0;0.0;0.0;0.0;45.84288311004639;
0.0;0.0;0.0;0.0;45.85299801826477;
0.0;0.0;0.0;0.0;45.863105058670044;
0.0;0.0;0.0;0.0;45.87340712547302;
0.0;0.0;0.0;0.0;45.88374614715576;
0.0;0.0;0.0;0.0;45.893715143203735;
0.0;0.0;0.0;0.0;45.903600215911865;
0.0;0.0;0.0;0.0;45.91365313529968;
0.0;0.0;0.0;0.0;45.92376208305359;
0.0;0.0;0.0;0.0;45.93387818336487;
0.0;0.0;0.0;0.0;45.943989992141724;
0.0;0.0;0.0;0.0;45.95409607887268;
0.0;0.0;0.0;0.0;45.96421408653259;
0.0;0.0;0.0;0.0;45.97431802749634;
0.0;0.0;0.0;0.0;45.98444199562073;
0.0;0.0;0.0;0.0;45.994545221328735;
0.0;0.0;0.0;0.0;46.00465202331543;
0.0;0.0;0.0;0.0;46.014761209487915;
0.0;0.0;0.0;0.0;46.02508306503296;
0.0;0.0;0.0;0.0;46.035197019577026;
0.0;0.0;0.0;0.0;46.045504093170166;
0.0;0.0;0.0;0.0;46.05561399459839;
0.0;0.0;0.0;0.0;46.065720081329346;
0.0;0.0;0.0;0.0;46.07600712776184;
0.0;0.0;0.0;0.0;46.08605122566223;
0.0;0.0;0.0;0.0;46.09615421295166;
0.0;0.0;0.0;0.0;46.10634708404541;
0.0;0.0;0.0;0.0;46.11669921875;
0.0;0.0;0.0;0.0;46.126729011535645;
0.0;0.0;0.0;0.0;46.136739015579224;
0.0;0.0;0.0;0.0;46.14677309989929;
0.0;0.0;0.0;0.0;46.156848192214966;
0.0;0.0;0.0;0.0;46.166420221328735;
0.0;0.0;0.0;0.0;46.177080154418945;
0.0;0.0;0.0;0.0;46.186732053756714;
0.0;0.0;0.0;0.0;46.196755170822144;
0.0;0.0;0.0;0.0;46.20687007904053;
0.0;0.0;0.0;0.0;46.21698307991028;
0.0;0.0;0.0;0.0;46.22709822654724;
0.0;0.0;0.0;0.0;46.2371940612793;
0.0;0.0;0.0;0.0;46.24731421470642;
0.0;0.0;0.0;0.0;46.25779914855957;
0.0;0.0;0.0;0.0;46.26753616333008;
0.0;0.0;0.0;0.0;46.27763915061951;
0.0;0.0;0.0;0.0;46.287989139556885;
0.0;0.0;0.0;0.0;46.2981071472168;
0.0;0.0;0.0;0.0;46.308176040649414;
0.0;0.0;0.0;0.0;46.31828999519348;
0.0;0.0;0.0;0.0;46.328397035598755;
0.0;0.0;0.0;0.0;46.33850312232971;
0.0;0.0;0.0;0.0;46.348504066467285;
0.0;0.0;0.0;0.0;46.35865306854248;
0.0;0.0;0.0;0.0;46.368651151657104;
0.0;0.0;0.0;0.0;46.37875199317932;
0.0;0.0;0.0;0.0;46.38886117935181;
0.0;0.0;0.0;0.0;46.398975133895874;
0.0;0.0;0.0;0.0;46.409088134765625;
0.0;0.0;0.0;0.0;46.41919422149658;
0.0;0.0;0.0;0.0;46.42930722236633;
0.0;0.0;0.0;0.0;46.43941521644592;
0.0;0.0;0.0;0.0;46.449525117874146;
0.0;0.0;0.0;0.0;46.45964312553406;
0.0;0.0;0.0;0.0;46.46974515914917;
0.0;0.0;0.0;0.0;46.47985911369324;
0.0;0.0;0.0;0.0;46.489973068237305;
0.0;0.0;0.0;0.0;46.50008511543274;
0.0;0.0;0.0;0.0;46.510191202163696;
0.0;0.0;0.0;0.0;46.52030301094055;
0.0;0.0;0.0;0.0;46.53041315078735;
0.0;0.0;0.0;0.0;46.540523052215576;
0.0;0.0;0.0;0.0;46.550700187683105;
0.0;0.0;0.0;0.0;46.560747146606445;
0.0;0.0;0.0;0.0;46.57087421417236;
0.0;0.0;0.0;0.0;46.58097004890442;
0.0;0.0;0.0;0.0;46.59109020233154;
0.0;0.0;0.0;0.0;46.60118818283081;
0.0;0.0;0.0;0.0;46.61130213737488;
0.0;0.0;0.0;0.0;46.62141013145447;
0.0;0.0;0.0;0.0;46.6315221786499;
0.0;0.0;0.0;0.0;46.641637086868286;
0.0;0.0;0.0;0.0;46.651745080947876;
0.0;0.0;0.0;0.0;46.66185808181763;
0.0;0.0;0.0;0.0;46.67196321487427;
0.0;0.0;0.0;0.0;46.68208408355713;
0.0;0.0;0.0;0.0;46.69218301773071;
0.0;0.0;0.0;0.0;46.702296018600464;
0.0;0.0;0.0;0.0;46.71241021156311;
0.0;0.0;0.0;0.0;46.7225182056427;
0.0;0.0;0.0;0.0;46.73262906074524;
0.0;0.0;0.0;0.0;46.74274015426636;
0.0;0.0;0.0;0.0;46.75285005569458;
0.0;0.0;0.0;0.0;46.762959003448486;
0.0;0.0;0.0;0.0;46.77307605743408;
0.0;0.0;0.0;0.0;46.783186197280884;
0.0;0.0;0.0;0.0;46.793294191360474;
0.0;0.0;0.0;0.0;46.80340504646301;
0.0;0.0;0.0;0.0;46.813520193099976;
0.0;0.0;0.0;0.0;46.82363414764404;
0.0;0.0;0.0;0.0;46.833741188049316;
0.0;0.0;0.0;0.0;46.84385800361633;
0.0;0.0;0.0;0.0;46.85396409034729;
0.0;0.0;0.0;0.0;46.86407518386841;
0.0;0.0;0.0;0.0;46.87417912483215;
0.0;0.0;0.0;0.0;46.884308099746704;
0.0;0.0;0.0;0.0;46.89440417289734;
0.0;0.0;0.0;0.0;46.90451622009277;
0.0;0.0;0.0;0.0;46.91463017463684;
0.0;0.0;0.0;0.0;46.92473220825195;
0.0;0.0;0.0;0.0;46.93484902381897;
0.0;0.0;0.0;0.0;46.94496703147888;
0.0;0.0;0.0;0.0;46.955278158187866;
0.0;0.0;0.0;0.0;46.965386152267456;
0.0;0.0;0.0;0.0;46.975494146347046;
0.0;0.0;0.0;0.0;46.98581099510193;
0.0;0.0;0.0;0.0;46.99591612815857;
0.0;0.0;0.0;0.0;47.006227016448975;
0.0;0.0;0.0;0.0;47.01622200012207;
0.0;0.0;0.0;0.0;47.026244163513184;
0.0;0.0;0.0;0.0;47.036519050598145;
0.0;0.0;0.0;0.0;47.04652118682861;
0.0;0.0;0.0;0.0;47.05659604072571;
0.0;0.0;0.0;0.0;47.066625118255615;
0.0;0.0;0.0;0.0;47.077476024627686;
0.0;0.0;0.0;0.0;47.08700513839722;
0.0;0.0;0.0;0.0;47.097015142440796;
0.0;0.0;0.0;0.0;47.10723614692688;
0.0;0.0;0.0;0.0;47.117189168930054;
0.0;0.0;0.0;0.0;47.12695622444153;
0.0;0.0;0.0;0.0;47.13725805282593;
0.0;0.0;0.0;0.0;47.147372007369995;
0.0;0.0;0.0;0.0;47.15769910812378;
0.0;0.0;0.0;0.0;47.16759514808655;
0.0;0.0;0.0;0.0;47.17798614501953;
0.0;0.0;0.0;0.0;47.18784308433533;
0.0;0.0;0.0;0.0;47.197723150253296;
